Campaign_ID,Channel,Product_Category,Region,Longitude,Latitude,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM0660,Radio,Electronics,Sabah,116.0735,5.9783,231704,265455,8896,23553,0.1772,6012,0.8432,,,168,31/7/2023,23/11/2023,3,7,High
CAM0661,Radio,Electronics,Johor,103.662,1.492,459348,328557,263751,,0.7488,5137,0.4811,213583,2.84,216,12/11/2023,14/8/2023,4,2,Medium
CAM0662,Billboard,Fashion,Sabah,116.0735,5.9783,271962,141374,399563,27693,0.4077,6292,0.8114,255906,1.96,83,18/12/2023,27/5/2023,,7,Low
CAM0663,Radio,Fashion,Penang,100.3314,5.4141,59278,227490,117971,1622,0.8392,7611,0.238,831391,1.46,69,4/12/2023,23/1/2023,5,9,High
CAM0664,Email,Fashion,Kuala Lumpur,101.6869,3.139,191650,255148,15452,34202,0.1966,6508,0.2809,147738,29.05073676,249,17/9/2023,5/12/2023,5,8,High
CAM0665,Radio,Automotive,Penang,100.3314,5.4141,353912,21311,315057,47238,0.7366,8073,0.6242,582422,1.67,329,12/6/2023,13/10/2023,3,5,Low
CAM0666,TV,Automotive,Kuala Lumpur,101.6869,3.139,397297,75117,559574.209,45244,0.6711,5033,0.1174,476428,4.15,179,24/3/2023,16/3/2023,4,5,High
CAM0667,TV,Electronics,Penang,100.3314,5.4141,328081,,180962,43616,0.0032,9283,0.5941,201437,2.51,126,10/12/2023,,3,2,Low
CAM0668,TV,Electronics,Sarawak,110.3626,1.5532,420533,108002,122136,41396,0.5317,,0.0792,352228,4.15,89,5/5/2023,23/11/2023,4,,High
CAM0669,Social Media,Health,Sarawak,110.3626,1.5532,153741,290596,80544,49534,0.7615,9637,0.8157,133870,,347,5/1/2023,2/6/2023,1,,Low
CAM0670,Email,Groceries,Johor,103.662,1.492,,269467,589847,23239,0.8378,5329,0.6728,860396,,6,15/4/2023,9/4/2023,5,7,Low
CAM0671,Email,Health,Sarawak,110.3626,1.5532,252221,404384,779188,13288,0.7443,9678,0.926,991970,0.26,284,17/11/2023,27/1/2023,,62.24046456,
CAM0672,Social Media,Fashion,Johor,103.662,1.492,407169,,657869,45834,,8869,0.8792,,4.85,310,21/2/2023,18/12/2023,5,8,Medium
CAM0673,Radio,Groceries,Kuala Lumpur,101.6869,3.139,294049,286664,400934,18551,0.8698,,0.4144,,1.97,187,5/7/2023,5/10/2023,3,9,High
CAM0674,Radio,Automotive,Sabah,116.0735,5.9783,,144016,,,0.4668,3429,0.3389,687611,1.49,,2/2/2023,17/7/2023,1,10,Low
CAM0675,Social Media,Electronics,Kuala Lumpur,101.6869,3.139,343699,442819,587819,47672,0.5812,1160,0.0137,509334,0.11,165,8/4/2023,19/7/2023,4,3,Low
CAM0676,Social Media,Health,Penang,100.3314,5.4141,67920,47866,519283,7433,0.2254,,0.3292,462664,1.32,311,5/2/2023,19/5/2023,2,2,Medium
CAM0677,TV,Groceries,Sarawak,110.3626,1.5532,,393378,938280,4121,0.203,3910,0.9695,43051,3.59,189,20/2/2023,28/12/2023,5,5,Low
CAM0678,Email,Electronics,Kuala Lumpur,101.6869,3.139,269164,262896,481447,,0.2188,,0.4187,245381,2.05,37,16/11/2023,3/12/2023,1,2,High
CAM0679,Email,Fashion,Johor,103.662,1.492,,63472,303328,16164,6.982228497,5456,0.5316,,1,183,25/12/2023,31/8/2023,1,5,
CAM0680,TV,Health,Johor,103.662,1.492,56343,157222,304483,9716,0.754,9722,0.4252,402722,4.54,188,24/11/2023,28/2/2023,3,2,Low
CAM0681,Social Media,Electronics,Penang,100.3314,5.4141,367916,312458,569718,44702,0.445,8135,0.2905,41844,1.63,20,13/1/2023,25/8/2023,4,8,High
CAM0682,Radio,Fashion,Penang,100.3314,5.4141,106096,325762,,35037,,,0.9956,270489,,128,15/5/2023,28/5/2023,5,10,Low
CAM0683,Email,Fashion,Sarawak,110.3626,1.5532,84458,437078,909071,40185,0.3147,,0.7941,353249,2.08,178,6/3/2023,28/8/2023,1,4,High
CAM0684,Email,Groceries,Sarawak,110.3626,1.5532,341711,95402,798405,14167,0.5794,5337,0.2661,,3.17,306,14/3/2023,5/12/2023,,7,Medium
CAM0685,Social Media,Electronics,Sarawak,110.3626,1.5532,205969,,451378,14836,0.1846,5602,0.3187,109271,0.02,27,9/8/2023,16/1/2023,1,9,Medium
CAM0686,Billboard,Health,Penang,100.3314,5.4141,173580,175835,809324,38477,0.5935,9334,,232338,,161,10/3/2023,28/1/2023,1,7,Low
CAM0687,Radio,Electronics,Sarawak,110.3626,1.5532,,227343,9929,3487,0.777,5686,0.2421,680403,2.72,88,19/5/2023,12/7/2023,5,6,Medium
CAM0688,Email,Groceries,Sabah,116.0735,5.9783,162423,,643316,4724,0.7046,7213,0.0727,,4.95,333,14/3/2023,18/2/2023,3,3,Medium
CAM0689,Radio,Electronics,Johor,103.662,1.492,193206,173028,755852,24382,0.3739,858,0.4452,626852,0.67,145,16/1/2023,27/8/2023,5,5,Medium
CAM0690,Radio,Groceries,Sabah,116.0735,5.9783,200333,154472,705360,,0.5597,453,0.9878,338854,3.92,122,26/7/2023,21/2/2023,,8,Medium
CAM0691,Email,Groceries,Sarawak,110.3626,1.5532,269160,355643,774400,47204,0.9126,6467,0.6197,,3.56,45,29/11/2023,30/9/2023,1,7,Medium
CAM0692,Billboard,Groceries,Sabah,116.0735,5.9783,312511,394534,551066,11258,0.7295,8258,0.3388,196285,0.81,160,19/12/2023,,1,7,Low
CAM0693,Email,Health,Sarawak,110.3626,1.5532,349283,406112,857780,,,8493,0.8151,953698,0.06,345,19/6/2023,24/1/2023,4,10,High
CAM0694,Social Media,Health,Sarawak,110.3626,1.5532,139433,363447,,556,,1328,0.944,333763,4.11,258,30/9/2023,22/11/2023,2,2,Medium
CAM0695,TV,Health,Penang,100.3314,5.4141,,253999,147983,6798,,1100,0.308,619184,,224,15/10/2023,5/12/2023,2,4,Low
CAM0696,Email,Groceries,Kuala Lumpur,101.6869,3.139,244017,,335577,14159,0.3613,7817,0.847,277278,0.89,,24/4/2023,30/9/2023,1,8,Medium
CAM0697,Social Media,Electronics,Sabah,116.0735,5.9783,279145,,575080,25635,0.7589,2451,0.2844,522946,4.68,,20/8/2023,8/4/2023,5,6,Medium
CAM0698,TV,Automotive,Kuala Lumpur,101.6869,3.139,422762,129732,755752,,0.5114,7529,0.546,,0.63,20,11/12/2023,9/3/2023,3,3,Medium
CAM0699,Billboard,Automotive,Johor,103.662,1.492,361462,59210,996183,49526,0.5028,9991,0.9532,6179324.996,,292,10/7/2023,11/12/2023,2,10,High
CAM0700,Billboard,Electronics,Sarawak,110.3626,1.5532,,,169114,4434,0.7284,8483,0.8941,193404,1.01,44,8/5/2023,28/7/2023,,2,High
CAM0701,Email,Automotive,Johor,103.662,1.492,251832,295272,734115,46678,0.468,9718,,,2.67,307,1/7/2023,1/2/2023,2,10,Low
CAM0702,Radio,Automotive,Sabah,116.0735,5.9783,280938,444786,603725,3367,0.0992,3187,0.1439,,2.98,264,19/6/2023,27/4/2023,1,10,Low
CAM0703,Radio,Health,Sarawak,110.3626,1.5532,306782,198088,536801,15791,0.5695,4892,0.641,863579,1.94,301,29/7/2023,4/1/2023,5,5,Medium
CAM0704,TV,Automotive,Malacca,102.2527,2.1896,,3994350,3763810,43994,0.9146,4266,0.8933,459950,4.59,210,15/8/2023,22/12/2023,5,1,Medium
CAM0705,Email,Automotive,Kuala Lumpur,101.6869,3.139,251606,301125,286449,15458,0.306,7627,0.8095,976485,2.47,237,2/8/2023,22/5/2023,1,7,High
CAM0706,Billboard,Fashion,Sabah,116.0735,5.9783,369271,157901,317371,3044,0.6963,3028,0.9376,139399,3.48,358,3/9/2023,1/6/2023,2,9,Medium
CAM0707,Social Media,Health,Johor,103.662,1.492,389371,98929,111620,36704,0.8775,8781,0.0077,926937,3,132,30/1/2023,20/8/2023,,2,High
CAM0708,Billboard,Groceries,Sabah,116.0735,5.9783,218264,96375,6901196.931,16820,0.67,3018,0.1867,731389,0.2,62,31/7/2023,,1,5,Medium
CAM0709,TV,Fashion,Sarawak,110.3626,1.5532,355003,245062,3021582.839,27402,0.2974,9459,0.6256,182015,4.87,137,25/10/2023,27/1/2023,5,9,Medium
CAM0710,Radio,Electronics,Kuala Lumpur,101.6869,3.139,65612,378657,431688,39464,0.2045,6916,0.3108,4850085.725,4.02,280,28/4/2023,8/5/2023,5,7,Medium
CAM0711,Email,Groceries,Sabah,116.0735,5.9783,79953,127022,403293,22980,0.1119,5199,0.9527,108724,2.94,267,29/10/2023,3/11/2023,4,6,Medium
CAM0712,Social Media,Fashion,Johor,103.662,1.492,4142138.073,239856,584635,17672,0.5672,7129,0.5804,821466,4.35,247,1/11/2023,8/7/2023,4,,Low
CAM0713,Billboard,Fashion,Penang,100.3314,5.4141,343950,208748,7899393.945,10015,0.4714,,0.8764,842602,3.44,326,25/8/2023,31/12/2023,2,4,High
CAM0714,Radio,Fashion,Sarawak,110.3626,1.5532,145494,72116,238484,31866,0.619,6158,0.8814,283580,,332,23/7/2023,29/3/2023,3,,High
CAM0715,Email,Fashion,Kuala Lumpur,101.6869,3.139,278947,148077,33137,28854,0.2354,370,0.7899,202526,4.4,106,21/6/2023,2/6/2023,4,6,High
CAM0716,Billboard,Automotive,Sarawak,110.3626,1.5532,,287838,568350,47893,0.8763,9923,0.4564,846602,3.46,,20/6/2023,2/11/2023,1,5,High
CAM0717,Social Media,Groceries,Kuala Lumpur,101.6869,3.139,409138,210082,456555,16010,0.7459,7277,0.5491,843817,3.4,77,20/5/2023,22/8/2023,5,5,Medium
CAM0718,Radio,Electronics,Sarawak,110.3626,1.5532,329724,247102,15801,47912,0.1655,7652,0.7265,103558,,49,14/1/2023,24/4/2023,5,1,High
CAM0719,Radio,Automotive,Kuala Lumpur,101.6869,3.139,269218,73373,399815,21990,0.3044,64231.55936,0.8589,303051,0.6,30,21/7/2023,16/8/2023,3,6,High
CAM0720,Social Media,Health,Penang,100.3314,5.4141,,253581,500269,33073,0.0358,926,0.7546,544555,2.11,350,1/12/2023,29/5/2023,1,,Low
CAM0721,TV,Fashion,Sabah,116.0735,5.9783,224306,218762,433591,,0.82,4667,0.2338,63025,4.98,358,11/1/2023,24/1/2023,,3,Medium
CAM0722,TV,Fashion,Kuala Lumpur,101.6869,3.139,147858,345845,996855,46218,0.3389,8849,1.226915788,516880,0.97,315,4/2/2023,29/12/2023,3,8,Medium
CAM0723,TV,Health,Kuala Lumpur,101.6869,3.139,132072,197981,789260,30481,0.1934,1035,0.1619,,2.28,257,6/5/2023,1/4/2023,5,7,Medium
CAM0724,Radio,Health,Penang,100.3314,5.4141,,57842,121776,28407,0.2702,6759,0.7984,468556,1.59,106,8/5/2023,13/4/2023,3,4,High
CAM0725,TV,Groceries,Kuala Lumpur,101.6869,3.139,,412632,775387,25473,0.5177,4235,0.0788,840224,,251,11/4/2023,,2,7,Low
CAM0726,Radio,Automotive,Sarawak,110.3626,1.5532,165292,210870,985981,,,,0.1241,516645,4.41,190,11/2/2023,1/8/2023,3,4,Medium
CAM0727,Billboard,Health,Johor,103.662,1.492,413372,204521,399134,48299,0.9849,,0.3856,605198,4.83,1365.594943,29/12/2023,18/2/2023,5,8,High
CAM0728,Social Media,Groceries,Johor,103.662,1.492,108956,338602,281315,25043,0.2928,,0.0469,,0.9,254,28/4/2023,25/9/2023,5,,High
CAM0729,Radio,Health,Johor,103.662,1.492,49754,,950400,23114,0.1494,42078.42454,,438475,0.34,1076.71909,27/9/2023,6/10/2023,3,10,High
CAM0730,Social Media,Groceries,Kuala Lumpur,101.6869,3.139,288158,56545,607702,,0.7503,833,0.3842,478520,3.68,104,12/9/2023,20/7/2023,3,3,Low
CAM0731,Billboard,Health,Sabah,116.0735,5.9783,271188,94717,600329,35440,,2288,0.527,537314,17.40667867,352,17/10/2023,18/3/2023,1,6,Low
CAM0732,Radio,Automotive,Johor,103.662,1.492,20719,105289,325671,7935,0.7415,7800,0.7015,787945,2.84,15,14/11/2023,15/8/2023,5,4,Medium
CAM0733,Radio,Health,Johor,103.662,1.492,269672,197119,965208,8345,0.9881,2158,0.2461,883114,1.87,78,9/9/2023,23/5/2023,2,2,Low
CAM0734,TV,Electronics,Johor,103.662,1.492,206017,239489,923043,4436,0.8349,,0.8134,288772,1.4,334,15/2/2023,19/7/2023,3,6,High
CAM0735,Radio,Fashion,Penang,100.3314,5.4141,189860,295435,204029,14702,,43707.53627,0.8385,94639,4.43,42,27/1/2023,6/7/2023,2,8,High
CAM0736,Radio,Automotive,Penang,100.3314,5.4141,271182,,659275,8543,0.7476,5991,0.6684,449535,2.63,,28/3/2023,30/7/2023,4,8,Low
CAM0737,Social Media,Fashion,Penang,100.3314,5.4141,226280,62546,848078,17516,0.5035,3551,0.5533,,3.99,272,29/4/2023,26/2/2023,3,9,Medium
CAM0738,Social Media,Groceries,Kuala Lumpur,101.6869,3.139,90890,370826,,,,6920,0.0184,,2.99,233,20/5/2023,21/8/2023,5,3,Low
CAM0739,Billboard,Electronics,Sarawak,110.3626,1.5532,471124,,920434,3155,0.6202,3150,0.1363,658912,0,224,13/3/2023,27/12/2023,2,8,Low
CAM0740,TV,Electronics,Kuala Lumpur,101.6869,3.139,139891,184340,869762,9867,0.7106,,0.3008,663723,3.93,195,27/6/2023,3/1/2023,,,High
CAM0741,Billboard,Fashion,Sabah,116.0735,5.9783,185605,414156,134847,21278,0.1636,,0.4163,588411,4.69,350,1/9/2023,12/6/2023,2,2,Low
CAM0742,Billboard,Automotive,Kuala Lumpur,101.6869,3.139,88464,213907,792077,25271,,4957,0.0495,362291,,291,21/7/2023,4/4/2023,4,,Medium
CAM0743,Social Media,Health,Sarawak,110.3626,1.5532,92341,78591,814240,45817,,7815,0.9059,39239,3.54,344,21/7/2023,19/5/2023,2,2,High
CAM0744,Email,Health,Penang,100.3314,5.4141,21315,438122,361344,37504,,4027,0.3421,761752,0.11,179,29/7/2023,18/6/2023,,,Medium
CAM0745,Billboard,Health,Sabah,116.0735,5.9783,113698,15439,38328,41542,0.5905,6456,0.4908,415690,3.24,197,6/12/2023,4/3/2023,,5,Medium
CAM0746,Billboard,Health,Johor,103.662,1.492,191507,348283,399733,48118,0.7301,6599,0.141,4537552.635,4,1706.993679,24/10/2023,28/3/2023,3,1,Medium
CAM0747,Email,Automotive,Kuala Lumpur,101.6869,3.139,205176,120978,483581,20320.4722,0.3397,6737,0.5113,921828,3.63,,1/6/2023,25/3/2023,4,1,High
CAM0748,Radio,Automotive,Penang,100.3314,5.4141,39052,310921,,34312,0.6776,3308,0.0337,264470,0.1,65,29/8/2023,25/4/2023,5,4,Low
CAM0749,TV,Groceries,Sarawak,110.3626,1.5532,197872,347592,833496,9865,0.6303,4794,0.3753,421607,2.3,248,19/10/2023,20/6/2023,2,5,Low
CAM0750,Email,Fashion,Kuala Lumpur,101.6869,3.139,212698,,738296,42836,0.2942,6223,0.0663,470354,0.38,312,6/3/2023,18/9/2023,2,3,Medium
CAM0751,Social Media,Electronics,Sarawak,110.3626,1.5532,109750,449926,276783,12655,0.4277,3177,0.5681,,3.16,22,9/5/2023,31/10/2023,4,4,Low
CAM0752,Social Media,Groceries,Sabah,116.0735,5.9783,,272853,845710,18941,0.5127,5626,0.9032,586773,0.48,357,8/7/2023,21/6/2023,1,1,High
CAM0753,TV,Health,Kuala Lumpur,101.6869,3.139,389515,22488,845173,41909,0.6126,756,0.2413,746214,2.87,65,31/12/2023,,3,9,High
CAM0754,Radio,Automotive,Johor,103.662,1.492,,182511,504572,33555,0.3699,7366,0.089,293453,,334,11/4/2023,6/7/2023,,7,Low
CAM0755,Radio,Fashion,Kuala Lumpur,101.6869,3.139,388111,71210,628058,39174,0.8776,2824,0.8511,,0.27,298,30/10/2023,11/4/2023,1,,High
CAM0756,Email,Electronics,Kuala Lumpur,101.6869,3.139,46830,,,3968,0.1593,3055,,,3.34,61,27/12/2023,1/11/2023,1,8,High
CAM0757,Social Media,Automotive,Johor,103.662,1.492,122073,202522,795704,35342,0.7962,8908,0.3794,615396,4.88,274,7/7/2023,15/12/2023,1,7,Low
CAM0758,Social Media,Electronics,Johor,103.662,1.492,38984,151297,26537,36687,,,0.5497,1467096.931,3.17,,17/3/2023,20/12/2023,2,1,Medium
CAM0759,TV,Electronics,Sabah,116.0735,5.9783,,,65181,9088,0.8639,6178,0.7255,847218,,75,22/3/2023,31/5/2023,4,7,Low
CAM0760,Social Media,Health,Kuala Lumpur,101.6869,3.139,117212,59801,536018,6252,0.675,1944,0.6464,818207,1.94,248,11/10/2023,5/3/2023,3,8,Medium
CAM0761,Social Media,Electronics,Sarawak,110.3626,1.5532,416404,199997,606299,5776,0.1442,2094,0.2824,334155,0.88,122,4/6/2023,9/10/2023,2,4,
CAM0762,Billboard,Fashion,Johor,103.662,1.492,368105,329720,751726,36113,0.2207,7903,,,1.25,10,17/1/2023,15/5/2023,5,2,Medium
CAM0763,Billboard,Fashion,Penang,100.3314,5.4141,224811,265768,,,0.2281,7698,0.3092,28805,0.26,264,4/5/2023,22/11/2023,4,5,Medium
CAM0764,TV,Health,Sabah,116.0735,5.9783,192556,384373,284818,24693,0.2165,5954,0.7468,778178,1.84,230,4/4/2023,2/6/2023,2,1,Low
CAM0765,TV,Fashion,Penang,100.3314,5.4141,328907,44823,483105,11343,0.6412,3902,0.6085,312391,0.26,31,5/10/2023,9/12/2023,5,9,Low
CAM0766,Radio,Electronics,Kuala Lumpur,101.6869,3.139,56906,264374,,7823,0.8314,5389,,818084,3.06,85,10/11/2023,22/5/2023,,7,Low
CAM0767,Email,Automotive,Kuala Lumpur,101.6869,3.139,1677428.571,158087,526130,32140,0.2387,3848,0.9594,525130,1.19,208,16/2/2023,8/6/2023,2,44.45747469,Low
CAM0768,Email,Automotive,Johor,103.662,1.492,346192,42770,458911,7342,0.4973,4703,0.7216,111573,2.66,32,20/8/2023,21/5/2023,1,3,Low
CAM0769,TV,Fashion,Kuala Lumpur,101.6869,3.139,173151,,190030,17256,0.1297,2472,0.9432,708977,4.91,256,7/6/2023,15/10/2023,46.05543868,4,Low
CAM0770,Email,Fashion,Kuala Lumpur,101.6869,3.139,131413,155138,,39317,0.2516,5684,0.099,225135,4.08,165,23/8/2023,11/3/2023,1,5,Low
CAM0771,Social Media,Electronics,Kuala Lumpur,101.6869,3.139,38636,311789,591587,48895,0.1209,2386,0.1066,338654,2.84,256,14/2/2023,20/7/2023,3,8,High
CAM0772,Billboard,Automotive,Penang,100.3314,5.4141,296836,261613,196598,15692,0.5064,,0.418,680385,2.53,166,23/5/2023,2/7/2023,3,5,Low
CAM0773,Social Media,Fashion,Sarawak,110.3626,1.5532,182632,424047,817992,25327,0.3153,7630,0.4528,791472,2.3,146,14/5/2023,16/7/2023,9.211087736,,High
CAM0774,Email,Electronics,Penang,100.3314,5.4141,342353,419482,178092,35993,0.3363,2539,0.1724,491889,4.73,334,21/2/2023,,2,7,Low
CAM0775,Radio,Groceries,Sarawak,110.3626,1.5532,261775,,683878,36765,0.114870773,5646,0.4082,885693,2.71,150,13/2/2023,19/10/2023,5,3,Medium
CAM0776,TV,Fashion,Kuala Lumpur,101.6869,3.139,468558,232538,,47863,,927,0.8644,743207,3.28,341,26/3/2023,28/7/2023,4,10,Low
CAM0777,Billboard,Electronics,Kuala Lumpur,101.6869,3.139,100980,197376,826233,27822,0.5466,8624,0.964,305057,,64,1/1/2023,6/6/2023,5,2,
CAM0778,Social Media,Groceries,Penang,100.3314,5.4141,278451,243482,260140,22998,0.0936,8805,0.5062,954160,1.56,184,22/3/2023,24/5/2023,1,2,Low
CAM0779,Social Media,Groceries,Penang,100.3314,5.4141,327055,,292325,1377,0.5035,391,0.3592,301773,0.91,126,17/7/2023,9/2/2023,5,3,Low
CAM0780,Social Media,Health,Johor,103.662,1.492,235988,101649,287115,16030,0.386,1897,0.9451,423049,0.81,71,30/8/2023,4/7/2023,5,3,High
CAM0781,Email,Groceries,Sarawak,110.3626,1.5532,393425,26553,,9994,0.9117,4311,0.3347,647872,2.45,275,24/1/2023,26/9/2023,1,10,Low
CAM0782,TV,Groceries,Penang,100.3314,5.4141,387280,,430056,21068,,5981,0.4254,387855,1.54,47,26/3/2023,21/1/2023,,,Medium
CAM0783,Radio,Automotive,Kuala Lumpur,101.6869,3.139,188256,425391,179053,43040,0.8065,3036,0.9373,142449,3.42,214,1/1/2024,,3,,Medium
CAM0784,Radio,Fashion,Sarawak,110.3626,1.5532,308008,7266,,28683,0.2368,1557,4.577368218,,4.53,190,9/3/2023,23/12/2023,1,8,Medium
CAM0785,Radio,Fashion,Kuala Lumpur,101.6869,3.139,313007,341502,889517,44705,0.4823,5789,0.0128,195900,,11,26/3/2023,10/9/2023,2,10,Medium
CAM0786,Radio,Automotive,Sabah,116.0735,5.9783,455072,78640,306971,,0.8072,9282,,776620,0,255,17/10/2023,26/6/2023,,9,Medium
CAM0787,Email,Electronics,Johor,103.662,1.492,,323054,523338,39078,0.2766,2917,0.0068,21519,3.04,200,8/11/2023,4/4/2023,,7,
CAM0788,Social Media,Electronics,Johor,103.662,1.492,29731,250588,79285,,0.1074,4112,0.4849,,4.04,244,15/7/2023,26/5/2023,2,,High
CAM0789,TV,Groceries,Kuala Lumpur,101.6869,3.139,36322,183169,75548,,0.5607,2203,0.5208,982402,1.95,313,27/2/2023,21/3/2023,,2,Low
CAM0790,TV,Groceries,Sarawak,110.3626,1.5532,408601,428899,605533,43464,0.585,163,0.2808,378780,,313,10/3/2023,12/6/2023,3,10,Medium
CAM0791,Email,Electronics,Sarawak,110.3626,1.5532,482072,297268,12664,42396,0.9906,2133,0.7362,6415971.305,0.99,111,6/12/2023,29/3/2023,2,1,Medium
CAM0792,Billboard,Groceries,Kuala Lumpur,101.6869,3.139,349239,89026,610408,,0.8478,1151,0.3599,204530,0.91,80,9/6/2023,16/2/2023,1,5,Medium
CAM0793,Social Media,Fashion,Kuala Lumpur,101.6869,3.139,412027,216903,393355,17740,0.2397,996,0.5583,328955,4.54,6,30/6/2023,19/7/2023,4,9,High
CAM0794,TV,Electronics,Sabah,116.0735,5.9783,53937,327791,553822,41863,0.6457,,0.4422,961458,,41,16/8/2023,26/8/2023,4,10,High
CAM0795,Billboard,Health,Sarawak,110.3626,1.5532,3283213.164,50951,414013,2805,0.7982,9804,0.3087,728566,4.86,341.3987359,21/8/2023,9/12/2023,5,5,Medium
CAM0796,Billboard,Groceries,Kuala Lumpur,101.6869,3.139,,421116,470626,4056,0.4049,1797,0.6741,683265,,119,12/4/2023,26/2/2023,3,2,High
CAM0797,Social Media,Groceries,Penang,100.3314,5.4141,,425902,492216,31547,0.7167,163,0.7706,122438,3.45,,28/6/2023,22/2/2023,4,7,Low
CAM0798,Social Media,Groceries,Penang,100.3314,5.4141,40621,351913,59291,41010,0.3683,,0.9029,808067,4.26,,29/7/2023,9/2/2023,4,2,Medium
CAM0799,Radio,Fashion,Sabah,116.0735,5.9783,,12402,868717,41315,0.7648,3913,0.1814,3508193.909,4.68,361,28/9/2023,8/7/2023,1,9,
CAM0800,Billboard,Health,Sarawak,110.3626,1.5532,403202,355083,,26401,,3435,,704689,,71,25/1/2023,28/2/2023,4,3,Medium
CAM0801,Radio,Fashion,Penang,100.3314,5.4141,1523336.469,269996,532567,27009,0.3802,4356,0.7057,779765,3.95,,19/5/2023,13/10/2023,2,8,High
CAM0802,Billboard,Electronics,Johor,103.662,1.492,453794,321826,,41421,0.0821,9538,0.7353,228683,0.84,,22/6/2023,19/3/2023,1,8,Low
CAM0803,Social Media,Health,Johor,103.662,1.492,213773,,637384,31826,0.647,4453,0.2403,665521,2.16,306,22/3/2023,6/7/2023,2,,Low
CAM0804,Email,Groceries,Sabah,116.0735,5.9783,246467,,985044,29402,,2143,,436352,0.7,250,12/12/2023,3/1/2023,3,5,High
CAM0805,Social Media,Groceries,Sabah,116.0735,5.9783,249817,202143,29182,16409,0.3407,789,,935773,3.72,360,23/8/2023,28/10/2023,4,2,
CAM0806,Email,Fashion,Penang,100.3314,5.4141,82390,411465,335809,35926,0.2325,8756,,972682,2.5,119,9/11/2023,26/1/2023,3,,Medium
CAM0807,Billboard,Fashion,Kuala Lumpur,101.6869,3.139,,53709,958365,22164,0.4567,1349,0.7731,910708,0.63,335,23/2/2023,30/12/2023,2,,Low
CAM0808,Billboard,Health,Kuala Lumpur,101.6869,3.139,433019,255275,81232,37144,0.0593,9721,0.1864,,2.81,114,28/4/2023,16/8/2023,2,1,
CAM0809,Billboard,Health,Penang,100.3314,5.4141,4136576.403,298605,560550,6847,0.1673,2757,0.0633,387280,0.1,100,14/7/2023,24/4/2023,5,5,Low
CAM0810,Social Media,Automotive,Johor,103.662,1.492,211623,448652,978629,7885,,4328,0.7734,70758,,136,24/6/2023,6/1/2023,3,,High
CAM0811,TV,Groceries,Sabah,116.0735,5.9783,,279478,717721,14607,0.7922,7571,0.3987,412359,,232,23/12/2023,13/3/2023,3,3,High
CAM0812,Social Media,Health,Sabah,116.0735,5.9783,13658,7398,803459,40352,0.3468,237,0.8021,303804,0.84,267,17/5/2023,6/4/2023,4,,High
CAM0813,TV,Health,Johor,103.662,1.492,331870,212703,181498,12807,0.301,1347,0.3327,999221,0.85,225,4/2/2023,8/8/2023,1,7,High
CAM0814,Billboard,Fashion,Kuala Lumpur,101.6869,3.139,364222,165481,795755,,0.3965,1531,0.9037,124475,,93,18/1/2023,17/1/2023,,,Low
CAM0815,Billboard,Groceries,Penang,100.3314,5.4141,56480,214169,71442,22390,0.8385,1909,0.2949,345773,0.59,199,15/4/2023,3/6/2023,2,5,Medium
CAM0816,Billboard,Automotive,Kuala Lumpur,101.6869,3.139,255572,265688,47156,,0.62,1029,0.0659,847096,0.86,350,20/10/2023,11/2/2023,3,2,High
CAM0817,Radio,Automotive,Sabah,116.0735,5.9783,44931,3544542.066,368402,,0.5983,5004,0.6865,462932,3.93,,15/8/2023,27/11/2023,1,9,Low
CAM0818,Radio,Automotive,Kuala Lumpur,101.6869,3.139,432531,270939,410466,16423,0.8841,6951,0.1188,729870,3.31,332,28/3/2023,20/5/2023,4,7,Medium
CAM0819,Billboard,Groceries,Kuala Lumpur,101.6869,3.139,130980,289271,172229,12158,0.572,1093,0.8091,55879,4.5,159,9/8/2023,29/6/2023,4,6,High
CAM0820,Social Media,Electronics,Kuala Lumpur,101.6869,3.139,480629,30420,566549,29703,0.5965,5548,0.4863,874449,2.17,334,20/1/2023,21/6/2023,5,3,Low
CAM0821,Billboard,Fashion,Kuala Lumpur,101.6869,3.139,21380,222174,74099,16423,,9747,0.8367,218509,2.44,1481.145285,22/2/2023,25/9/2023,4,8,Low
CAM0822,Radio,Health,Kuala Lumpur,101.6869,3.139,303861,234521,950147,37051,0.765,1913,0.1298,603712,2.33,261,17/2/2023,9/7/2023,,4,Low
CAM0823,TV,Health,Sabah,116.0735,5.9783,263423,316333,565855,42213,0.3205,9310,0.8894,839085,3.81,70,26/3/2023,14/6/2023,1,8,Medium
CAM0824,TV,Health,Johor,103.662,1.492,,,870106,2263,4.858076449,,0.9042,274720,4.32,251,4/4/2023,11/10/2023,4,2,High
CAM0825,TV,Fashion,Kuala Lumpur,101.6869,3.139,489604,298038,753334,4596,0.8062,8513,0.9932,856243,1.11,26,18/5/2023,4/5/2023,4,2,Medium
CAM0826,Radio,Fashion,Kuala Lumpur,101.6869,3.139,68717,97862,518754,40996,0.2208,9986,0.6346,880312,1,,7/2/2023,26/9/2023,4,4,Medium
